continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_vaccinations,people_fully_vaccinated,population,hospital_beds_per_thousand,median_age,aged_65_older,aged_70_older,life_expectancy
Europe,Estonia,2021-02-20,57097.0,788.0,528.0,10.0,43057.499,594.24,398.171,7.541,892952.0,4596.0,87855.0,27748.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-02-21,57681.0,584.0,535.0,7.0,43497.901,440.401,403.45,5.279,898752.0,5800.0,88688.0,28100.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-02-22,58513.0,832.0,540.0,5.0,44125.321,627.421,407.22,3.771,905322.0,6570.0,91680.0,29084.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-02-23,59477.0,964.0,553.0,13.0,44852.285,726.963,417.024,9.803,911230.0,5908.0,96384.0,30189.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-02-24,60546.0,1069.0,557.0,4.0,45658.43,806.145,420.04,3.016,916076.0,4846.0,96847.0,30347.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-02-25,61697.0,1151.0,567.0,10.0,46526.412,867.982,427.581,7.541,922474.0,6398.0,103382.0,33222.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-02-26,62900.0,1203.0,575.0,8.0,47433.608,907.196,433.614,6.033,931955.0,9481.0,110918.0,35658.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-02-27,64472.0,1572.0,575.0,0.0,48619.071,1185.463,433.614,0.0,938187.0,6232.0,112375.0,36127.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-02-28,65673.0,1201.0,589.0,14.0,49524.759,905.688,444.172,10.558,943097.0,4910.0,112685.0,36256.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-01,66700.0,1027.0,598.0,9.0,50299.231,774.472,450.959,6.787,949693.0,6596.0,116151.0,37385.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-02,67813.0,1113.0,605.0,7.0,51138.557,839.326,456.237,5.279,957318.0,7625.0,121422.0,39823.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-03,69272.0,1459.0,615.0,10.0,52238.806,1100.249,463.779,7.541,964305.0,6987.0,126724.0,42320.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-04,70693.0,1421.0,623.0,8.0,53310.398,1071.592,469.811,6.033,971940.0,7635.0,134356.0,45007.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-05,72229.0,1536.0,637.0,14.0,54468.713,1158.315,480.369,10.558,979491.0,7551.0,141449.0,46797.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-06,73770.0,1541.0,644.0,7.0,55630.799,1162.086,485.648,5.279,986273.0,6782.0,145197.0,47110.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-07,75088.0,1318.0,653.0,9.0,56624.718,993.919,492.435,6.787,991787.0,5514.0,146196.0,47156.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-08,76268.0,1180.0,667.0,14.0,57514.569,889.851,502.992,10.558,998647.0,6860.0,149859.0,47573.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-09,77576.0,1308.0,669.0,2.0,58500.947,986.378,504.501,1.508,1006481.0,7834.0,154967.0,48827.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-10,79061.0,1485.0,677.0,8.0,59620.803,1119.855,510.533,6.033,1015933.0,9452.0,161413.0,51434.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-11,81021.0,1960.0,686.0,9.0,61098.861,1478.058,517.32,6.787,1023200.0,7267.0,172507.0,54635.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-12,82382.0,1361.0,695.0,9.0,62125.207,1026.346,524.107,6.787,1031758.0,8558.0,180169.0,56781.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-13,83969.0,1587.0,710.0,15.0,63321.981,1196.775,535.419,11.312,1036839.0,5081.0,185671.0,57011.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-14,84905.0,936.0,719.0,9.0,64027.83,705.848,542.206,6.787,1042815.0,5976.0,190951.0,57158.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-15,86185.0,1280.0,728.0,9.0,64993.092,965.263,548.993,6.787,1050724.0,7909.0,194570.0,57552.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-16,87651.0,1466.0,739.0,11.0,66098.62,1105.527,557.288,8.295,1059372.0,8648.0,199113.0,58516.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-17,89434.0,1783.0,745.0,6.0,67443.2,1344.581,561.813,4.525,1067118.0,7746.0,204537.0,59067.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-18,91136.0,1702.0,758.0,13.0,68726.698,1283.498,571.616,9.803,1075681.0,8563.0,211958.0,60172.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-19,92886.0,1750.0,769.0,11.0,70046.393,1319.695,579.912,8.295,1082744.0,7063.0,220579.0,62668.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-20,94138.0,1252.0,780.0,11.0,70990.54,944.147,588.207,8.295,1089548.0,6804.0,222857.0,62844.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-21,95513.0,1375.0,787.0,7.0,72027.444,1036.903,593.486,5.279,1094359.0,4811.0,224201.0,62940.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-22,96506.0,993.0,797.0,10.0,72776.276,748.833,601.027,7.541,1100623.0,6264.0,226690.0,63592.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-23,97569.0,1063.0,809.0,12.0,73577.897,801.62,610.076,9.049,1107920.0,7297.0,229616.0,63929.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-24,99125.0,1556.0,823.0,14.0,74751.294,1173.397,620.634,10.558,1115217.0,7297.0,235267.0,64460.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-25,100556.0,1431.0,836.0,13.0,75830.427,1079.133,630.437,9.803,1121122.0,5905.0,245301.0,66248.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-26,101708.0,1152.0,847.0,11.0,76699.164,868.736,638.732,8.295,1128888.0,7766.0,251977.0,67287.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-27,102858.0,1150.0,847.0,0.0,77566.392,867.228,638.732,0.0,1133304.0,4416.0,254365.0,67600.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-28,103752.0,894.0,847.0,0.0,78240.568,674.176,638.732,0.0,1136630.0,3326.0,254900.0,67692.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-29,104337.0,585.0,879.0,32.0,78681.723,441.155,662.864,24.132,1143246.0,6616.0,257183.0,68194.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-30,105541.0,1204.0,896.0,17.0,79589.673,907.95,675.684,12.82,1148710.0,5464.0,260742.0,69343.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-03-31,106560.0,1019.0,902.0,6.0,80358.112,768.44,680.208,4.525,1155150.0,6440.0,266717.0,71154.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-01,107674.0,1114.0,908.0,6.0,81198.193,840.08,684.733,4.525,1161088.0,5938.0,278662.0,75518.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-02,108587.0,913.0,922.0,14.0,81886.696,688.504,695.291,10.558,1164158.0,3070.0,282596.0,76018.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-03,109111.0,524.0,931.0,9.0,82281.851,395.154,702.078,6.787,1167810.0,3652.0,291018.0,76975.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-04,109601.0,490.0,941.0,10.0,82651.365,369.515,709.619,7.541,1171114.0,3304.0,295166.0,77245.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-05,109998.0,397.0,950.0,9.0,82950.747,299.382,716.406,6.787,1177010.0,5896.0,298660.0,78371.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-06,110920.0,922.0,964.0,14.0,83646.038,695.291,726.963,10.558,1183452.0,6442.0,302269.0,79593.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-07,111916.0,996.0,976.0,12.0,84397.133,751.095,736.013,9.049,1188567.0,5115.0,308276.0,80865.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-08,112687.0,771.0,990.0,14.0,84978.553,581.42,746.57,10.558,1194470.0,5903.0,321173.0,82565.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-09,113372.0,685.0,1006.0,16.0,85495.119,516.566,758.636,12.066,1200081.0,5611.0,331809.0,83925.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-10,114020.0,648.0,1020.0,14.0,85983.784,488.664,769.194,10.558,1203799.0,3718.0,333435.0,84389.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-11,114471.0,451.0,1020.0,0.0,86323.888,340.104,769.194,0.0,1206715.0,2916.0,333765.0,84443.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-12,114748.0,277.0,1037.0,17.0,86532.777,208.889,782.014,12.82,1212725.0,6010.0,335681.0,84925.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-13,115396.0,648.0,1049.0,12.0,87021.441,488.664,791.063,9.049,1218001.0,5276.0,338539.0,85590.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-14,115955.0,559.0,1057.0,8.0,87442.989,421.548,797.096,6.033,1223672.0,5671.0,345755.0,87676.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-15,116534.0,579.0,1064.0,7.0,87879.62,436.631,802.375,5.279,1229108.0,5436.0,358274.0,91206.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-16,117022.0,488.0,1070.0,6.0,88247.626,368.006,806.899,4.525,1234532.0,5424.0,369799.0,94889.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-17,117362.0,340.0,1082.0,12.0,88504.024,256.398,815.949,9.049,1241321.0,6789.0,371858.0,95689.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-18,117908.0,546.0,1092.0,10.0,88915.769,411.745,823.49,7.541,1244284.0,2963.0,373265.0,96166.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-19,118143.0,235.0,1100.0,8.0,89092.985,177.216,829.523,6.033,1250503.0,6219.0,375877.0,97594.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-20,118686.0,543.0,1104.0,4.0,89502.467,409.482,832.539,3.016,1255056.0,4553.0,380103.0,99990.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-21,119168.0,482.0,1109.0,5.0,89865.949,363.482,836.31,3.771,1260960.0,5904.0,385202.0,101058.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-22,119613.0,445.0,1120.0,11.0,90201.529,335.58,844.605,8.295,1266268.0,5308.0,396784.0,104831.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-23,120012.0,399.0,1126.0,6.0,90502.419,300.89,849.129,4.525,1270905.0,4637.0,405685.0,108289.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-24,120404.0,392.0,1137.0,11.0,90798.031,295.612,857.425,8.295,1274513.0,3608.0,408753.0,110551.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-25,120621.0,217.0,1143.0,6.0,90961.673,163.642,861.949,4.525,1276544.0,2031.0,411145.0,111803.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-26,120790.0,169.0,1143.0,0.0,91089.118,127.445,861.949,0.0,1281758.0,5214.0,414375.0,113664.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-27,121268.0,478.0,1148.0,5.0,91449.583,360.465,865.72,3.771,1286612.0,4854.0,421213.0,117130.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-28,121671.0,403.0,1148.0,0.0,91753.49,303.907,865.72,0.0,1290995.0,4383.0,432423.0,122088.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-29,122100.0,429.0,1148.0,0.0,92077.004,323.514,865.72,0.0,1295737.0,4742.0,447194.0,129248.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-04-30,122469.0,369.0,1158.0,10.0,92355.271,278.267,873.261,7.541,1300561.0,4824.0,459052.0,135928.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-01,122882.0,413.0,1166.0,8.0,92666.719,311.448,879.294,6.033,1303683.0,3122.0,462067.0,138042.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-02,123059.0,177.0,1168.0,2.0,92800.197,133.478,880.802,1.508,1306619.0,2936.0,464509.0,139048.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-03,123237.0,178.0,1172.0,4.0,92934.429,134.232,883.819,3.016,1312039.0,5420.0,470249.0,142645.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-04,123643.0,406.0,1177.0,5.0,93240.598,306.169,887.589,3.771,1316933.0,4894.0,478942.0,146674.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-05,124072.0,429.0,1183.0,6.0,93564.112,323.514,892.114,4.525,1321362.0,4429.0,492037.0,152979.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-06,124439.0,367.0,1187.0,4.0,93840.87,276.759,895.13,3.016,1326313.0,4951.0,509594.0,162653.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-07,124825.0,386.0,1193.0,6.0,94131.957,291.087,899.655,4.525,1331207.0,4894.0,523352.0,170735.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-08,125177.0,352.0,1195.0,2.0,94397.405,265.447,901.163,1.508,1334401.0,3194.0,528858.0,173387.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-09,125334.0,157.0,1201.0,6.0,94515.8,118.395,905.688,4.525,1337335.0,2934.0,532054.0,175530.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-10,125533.0,199.0,1204.0,3.0,94665.868,150.068,907.95,2.262,1342732.0,5397.0,536370.0,177912.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-11,125896.0,363.0,1206.0,2.0,94939.611,273.742,909.458,1.508,1347459.0,4727.0,542567.0,180665.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-12,126269.0,373.0,1210.0,4.0,95220.894,281.284,912.475,3.016,1351789.0,4330.0,552679.0,185351.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-13,126571.0,302.0,1212.0,2.0,95448.636,227.742,913.983,1.508,1356898.0,5109.0,565604.0,193084.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-14,126856.0,285.0,1217.0,5.0,95663.558,214.922,917.754,3.771,1361957.0,5059.0,574370.0,196544.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-15,127139.0,283.0,1220.0,3.0,95876.971,213.414,920.016,2.262,1365371.0,3414.0,577823.0,197129.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-16,127273.0,134.0,1222.0,2.0,95978.022,101.051,921.524,1.508,1368254.0,2883.0,578786.0,197298.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-17,127426.0,153.0,1223.0,1.0,96093.401,115.379,922.278,0.754,1374185.0,5931.0,585726.0,199375.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-18,127724.0,298.0,1229.0,6.0,96318.126,224.725,926.803,4.525,1378987.0,4802.0,593638.0,202419.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-19,127981.0,257.0,1232.0,3.0,96511.933,193.807,929.065,2.262,1383483.0,4496.0,602613.0,207455.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-20,128223.0,242.0,1235.0,3.0,96694.428,182.495,931.328,2.262,1388207.0,4724.0,617317.0,218388.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-21,128452.0,229.0,1239.0,4.0,96867.12,172.692,934.344,3.016,1392929.0,4722.0,631597.0,227757.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-22,128633.0,181.0,1240.0,1.0,97003.614,136.494,935.098,0.754,1396424.0,3495.0,636458.0,229344.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-23,128736.0,103.0,1240.0,0.0,97081.287,77.673,935.098,0.0,1399037.0,2613.0,640186.0,230228.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-24,128813.0,77.0,1241.0,1.0,97139.354,58.067,935.852,0.754,1403957.0,4920.0,645684.0,232589.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-25,128977.0,164.0,1241.0,0.0,97263.028,123.674,935.852,0.0,1408181.0,4224.0,652695.0,235447.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-26,129163.0,186.0,1242.0,1.0,97403.293,140.265,936.606,0.754,1412095.0,3914.0,664103.0,242132.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-27,129310.0,147.0,1244.0,2.0,97514.147,110.854,938.115,1.508,1416180.0,4085.0,680262.0,253789.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-28,129451.0,141.0,1247.0,3.0,97620.477,106.33,940.377,2.262,1420214.0,4034.0,692751.0,263595.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-29,129579.0,128.0,1250.0,3.0,97717.003,96.526,942.639,2.262,1423431.0,3217.0,697958.0,266107.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-30,129645.0,66.0,1251.0,1.0,97766.774,49.771,943.393,0.754,1426333.0,2902.0,702495.0,267716.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-05-31,129705.0,60.0,1252.0,1.0,97812.021,45.247,944.147,0.754,1430724.0,4391.0,706211.0,269733.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-01,129838.0,133.0,1258.0,6.0,97912.318,100.297,948.672,4.525,1436911.0,6187.0,714779.0,274113.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-02,129969.0,131.0,1259.0,1.0,98011.107,98.789,949.426,0.754,1440881.0,3970.0,725754.0,280205.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-03,130076.0,107.0,1260.0,1.0,98091.796,80.69,950.18,0.754,1445143.0,4262.0,739763.0,288953.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-04,130176.0,100.0,1260.0,0.0,98167.208,75.411,950.18,0.0,1449117.0,3974.0,751394.0,296541.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-05,130239.0,63.0,1262.0,2.0,98214.717,47.509,951.689,1.508,1451935.0,2818.0,756597.0,299788.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-06,130291.0,52.0,1263.0,1.0,98253.93,39.214,952.443,0.754,1454537.0,2602.0,761813.0,303511.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-07,130330.0,39.0,1264.0,1.0,98283.341,29.41,953.197,0.754,1458619.0,4082.0,768094.0,307489.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-08,130415.0,85.0,1264.0,0.0,98347.44,64.099,953.197,0.0,1462560.0,3941.0,777666.0,313578.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-09,130484.0,69.0,1265.0,1.0,98399.474,52.034,953.951,0.754,1466052.0,3492.0,791131.0,323384.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-10,130538.0,54.0,1266.0,1.0,98440.196,40.722,954.705,0.754,1469736.0,3684.0,806055.0,334577.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-11,130592.0,54.0,1266.0,0.0,98480.918,40.722,954.705,0.0,1473575.0,3839.0,817923.0,343563.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-12,130645.0,53.0,1266.0,0.0,98520.886,39.968,954.705,0.0,1476326.0,2751.0,824755.0,348334.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-13,130683.0,38.0,1266.0,0.0,98549.542,28.656,954.705,0.0,1478747.0,2421.0,829332.0,351416.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-14,130711.0,28.0,1266.0,0.0,98570.657,21.115,954.705,0.0,1483489.0,4742.0,837093.0,356626.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-15,130773.0,62.0,1266.0,0.0,98617.412,46.755,954.705,0.0,1487642.0,4153.0,847645.0,364157.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-16,130833.0,60.0,1266.0,0.0,98662.659,45.247,954.705,0.0,1491864.0,4222.0,860885.0,374962.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-17,130874.0,41.0,1267.0,1.0,98693.577,30.919,955.459,0.754,1495701.0,3837.0,875006.0,386637.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-18,130930.0,56.0,1267.0,0.0,98735.808,42.23,955.459,0.0,1499623.0,3922.0,889048.0,398018.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-19,130965.0,35.0,1267.0,0.0,98762.202,26.394,955.459,0.0,1502535.0,2912.0,895307.0,402880.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-20,130990.0,25.0,1268.0,1.0,98781.054,18.853,956.213,0.754,1504698.0,2163.0,899348.0,405540.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-21,131002.0,12.0,1268.0,0.0,98790.104,9.049,956.213,0.0,1508282.0,3584.0,907971.0,412052.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-22,131039.0,37.0,1269.0,1.0,98818.006,27.902,956.967,0.754,1511294.0,3012.0,913831.0,416450.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-23,131065.0,26.0,1269.0,0.0,98837.613,19.607,956.967,0.0,1513217.0,1923.0,913957.0,416571.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-24,131085.0,20.0,1269.0,0.0,98852.695,15.082,956.967,0.0,1515183.0,1966.0,914133.0,416729.0,1326064.0,4.69,42.7,19.452,13.491,78.74
Europe,Estonia,2021-06-25,131097.0,12.0,1269.0,0.0,98861.744,9.049,956.967,0.0,1518676.0,3493.0,921776.0,422784.0,1326064.0,4.69,42.7,19.452,13.491,78.74
